time(ms)	collision count
0,001464080	14,000000000
0,001464400	14,000000000
0,001464720	13,000000000
0,001465040	14,000000000
0,001465360	14,000000000
0,001465680	12,000000000
0,001466000	10,000000000
0,001466320	8,000000000
0,001466640	9,000000000
0,001466960	11,000000000
0,001467280	11,000000000
0,001467600	10,000000000
0,001467920	11,000000000
0,001468240	10,000000000
0,001468560	9,000000000
0,001468880	11,000000000
0,001469200	11,000000000
0,001469520	10,000000000
0,001469840	13,000000000
0,001470160	15,000000000
0,001470480	15,000000000
0,001470800	14,000000000
0,001471120	14,000000000
0,001471440	16,000000000
0,001471760	15,000000000
0,001472080	15,000000000
0,001472400	13,000000000
0,001472720	14,000000000
0,001473040	15,000000000
0,001473360	15,000000000
0,001473680	14,000000000
0,001474000	15,000000000
0,001474320	15,000000000
0,001474640	15,000000000
0,001474960	14,000000000
0,001475280	14,000000000
0,001475600	14,000000000
0,001475920	13,000000000
0,001476240	11,000000000
0,001476560	13,000000000
0,001476880	13,000000000
0,001477200	12,000000000
0,001477520	11,000000000
0,001477840	9,000000000
0,001478160	10,000000000
0,001478480	8,000000000
0,001478800	9,000000000
0,001479120	10,000000000
0,001479440	11,000000000
0,001479760	12,000000000
0,001480080	13,000000000
0,001480400	16,000000000
0,001480720	19,000000000
0,001481040	20,000000000
0,001481360	19,000000000
0,001481680	17,000000000
0,001482000	14,000000000
0,001482320	14,000000000
0,001482640	12,000000000
0,001482960	13,000000000
0,001483280	14,000000000
0,001483600	17,000000000
0,001483920	18,000000000
0,001484240	16,000000000
0,001484560	20,000000000
0,001484880	19,000000000
0,001485200	18,000000000
0,001485520	19,000000000
0,001485840	19,000000000
0,001486160	17,000000000
0,001486480	18,000000000
0,001486800	15,000000000
0,001487120	17,000000000
0,001487440	18,000000000
0,001487760	18,000000000
0,001488080	14,000000000
0,001488400	14,000000000
0,001488720	13,000000000
0,001489040	13,000000000
0,001489360	16,000000000
0,001489680	15,000000000
0,001490000	19,000000000
0,001490320	18,000000000
0,001490640	20,000000000
0,001490960	19,000000000
0,001491280	21,000000000
0,001491600	22,000000000
0,001491920	22,000000000
0,001492240	21,000000000
0,001492560	20,000000000
0,001492880	20,000000000
0,001493200	21,000000000
0,001493520	20,000000000
0,001493840	19,000000000
0,001494160	23,000000000
0,001494480	23,000000000
0,001494800	25,000000000
0,001495120	22,000000000
0,001495440	19,000000000
0,001495760	17,000000000
0,001496080	19,000000000
0,001496400	22,000000000
0,001496720	21,000000000
0,001497040	23,000000000
0,001497360	22,000000000
0,001497680	19,000000000
0,001498000	20,000000000
0,001498320	20,000000000
0,001498640	21,000000000
0,001498960	20,000000000
0,001499280	20,000000000
0,001499600	22,000000000
0,001499920	21,000000000
0,001500240	23,000000000
0,001500560	23,000000000
0,001500880	18,000000000
0,001501200	17,000000000
0,001501520	21,000000000
0,001501840	21,000000000
0,001502160	22,000000000
0,001502480	21,000000000
0,001502800	21,000000000
0,001503120	21,000000000
0,001503440	20,000000000
0,001503760	21,000000000
0,001504080	24,000000000
0,001504400	20,000000000
0,001504720	22,000000000
0,001505040	21,000000000
0,001505360	18,000000000
0,001505680	18,000000000
0,001506000	19,000000000
0,001506320	22,000000000
0,001506640	22,000000000
0,001506960	21,000000000
0,001507280	21,000000000
0,001507600	21,000000000
0,001507920	22,000000000
0,001508240	22,000000000
0,001508560	22,000000000
0,001508880	21,000000000
0,001509200	22,000000000
0,001509520	24,000000000
0,001509840	26,000000000
0,001510160	27,000000000
0,001510480	24,000000000
0,001510800	23,000000000
0,001511120	21,000000000
0,001511440	20,000000000
0,001511760	19,000000000
0,001512080	19,000000000
0,001512400	18,000000000
0,001512720	17,000000000
0,001513040	16,000000000
0,001513360	17,000000000
0,001513680	15,000000000
0,001514000	13,000000000
0,001514320	14,000000000
0,001514640	11,000000000
0,001514960	9,000000000
0,001515280	13,000000000
0,001515600	13,000000000
0,001515920	14,000000000
0,001516240	15,000000000
0,001516560	15,000000000
0,001516880	15,000000000
0,001517200	13,000000000
0,001517520	16,000000000
0,001517840	16,000000000
0,001518160	16,000000000
0,001518480	15,000000000
0,001518800	16,000000000
0,001519120	16,000000000
0,001519440	18,000000000
0,001519760	19,000000000
0,001520080	18,000000000
0,001520400	18,000000000
0,001520720	16,000000000
0,001521040	14,000000000
0,001521360	13,000000000
0,001521680	13,000000000
0,001522000	12,000000000
0,001522320	12,000000000
0,001522640	9,000000000
0,001522960	7,000000000
0,001523280	8,000000000
0,001523600	8,000000000
0,001523920	8,000000000
0,001524240	10,000000000
0,001524560	9,000000000
0,001524880	9,000000000
0,001525200	8,000000000
0,001525520	7,000000000
0,001525840	6,000000000
0,001526160	8,000000000
0,001526480	10,000000000
0,001526800	13,000000000
0,001527120	13,000000000
0,001527440	15,000000000
0,001527760	17,000000000
0,001528080	17,000000000
0,001528400	19,000000000
0,001528720	19,000000000
0,001529040	17,000000000
0,001529360	14,000000000
0,001529680	12,000000000
0,001530000	14,000000000
0,001530320	13,000000000
0,001530640	14,000000000
0,001530960	14,000000000
0,001531280	13,000000000
0,001531600	12,000000000
0,001531920	11,000000000
0,001532240	9,000000000
0,001532560	9,000000000
0,001532880	9,000000000
0,001533200	11,000000000
0,001533520	10,000000000
0,001533840	9,000000000
0,001534160	13,000000000
0,001534480	12,000000000
0,001534800	14,000000000
0,001535120	14,000000000
0,001535440	15,000000000
0,001535760	16,000000000
0,001536080	18,000000000
0,001536400	19,000000000
0,001536720	18,000000000
0,001537040	20,000000000
0,001537360	21,000000000
0,001537680	23,000000000
0,001538000	23,000000000
0,001538320	22,000000000
0,001538640	18,000000000
0,001538960	19,000000000
0,001539280	19,000000000
0,001539600	22,000000000
0,001539920	18,000000000
0,001540240	18,000000000
0,001540560	19,000000000
0,001540880	17,000000000
0,001541200	17,000000000
0,001541520	18,000000000
0,001541840	18,000000000
0,001542160	14,000000000
0,001542480	14,000000000
0,001542800	13,000000000
0,001543120	11,000000000
0,001543440	10,000000000
0,001543760	12,000000000
0,001544080	12,000000000
0,001544400	13,000000000
0,001544720	13,000000000
0,001545040	13,000000000
0,001545360	12,000000000
0,001545680	12,000000000
0,001546000	12,000000000
0,001546320	14,000000000
0,001546640	15,000000000
0,001546960	17,000000000
0,001547280	18,000000000
0,001547600	18,000000000
0,001547920	18,000000000
0,001548240	16,000000000
0,001548560	16,000000000
0,001548880	14,000000000
0,001549200	15,000000000
0,001549520	14,000000000
0,001549840	15,000000000
0,001550160	14,000000000
0,001550480	12,000000000
0,001550800	12,000000000
0,001551120	10,000000000
0,001551440	13,000000000
0,001551760	15,000000000
0,001552080	14,000000000
0,001552400	13,000000000
0,001552720	14,000000000
0,001553040	13,000000000
0,001553360	17,000000000
0,001553680	19,000000000
0,001554000	18,000000000
0,001554320	22,000000000
0,001554640	20,000000000
0,001554960	20,000000000
0,001555280	19,000000000
0,001555600	20,000000000
0,001555920	18,000000000
0,001556240	18,000000000
0,001556560	19,000000000
0,001556880	19,000000000
0,001557200	17,000000000
0,001557520	14,000000000
0,001557840	16,000000000
0,001558160	15,000000000
0,001558480	15,000000000
0,001558800	18,000000000
0,001559120	18,000000000
0,001559440	17,000000000
0,001559760	19,000000000
0,001560080	19,000000000
0,001560400	18,000000000
0,001560720	16,000000000
0,001561040	18,000000000
0,001561360	20,000000000
0,001561680	20,000000000
0,001562000	19,000000000
0,001562320	18,000000000
0,001562640	17,000000000
0,001562960	18,000000000
0,001563280	16,000000000
0,001563600	15,000000000
0,001563920	13,000000000
0,001564240	13,000000000
0,001564560	14,000000000
0,001564880	15,000000000
0,001565200	14,000000000
0,001565520	16,000000000
0,001565840	17,000000000
0,001566160	17,000000000
0,001566480	16,000000000
0,001566800	17,000000000
0,001567120	17,000000000
0,001567440	19,000000000
0,001567760	20,000000000
0,001568080	23,000000000
0,001568400	24,000000000
0,001568720	24,000000000
0,001569040	26,000000000
0,001569360	29,000000000
0,001569680	28,000000000
0,001570000	25,000000000
0,001570320	23,000000000
0,001570640	18,000000000
0,001570960	19,000000000
0,001571280	20,000000000
0,001571600	16,000000000
0,001571920	15,000000000
0,001572240	15,000000000
0,001572560	15,000000000
0,001572880	13,000000000
0,001573200	13,000000000
0,001573520	12,000000000
0,001573840	13,000000000
0,001574160	12,000000000
0,001574480	13,000000000
0,001574800	12,000000000
0,001575120	12,000000000
0,001575440	11,000000000
0,001575760	10,000000000
0,001576080	10,000000000
0,001576400	8,000000000
0,001576720	10,000000000
0,001577040	12,000000000
0,001577360	13,000000000
0,001577680	15,000000000
0,001578000	14,000000000
0,001578320	10,000000000
0,001578640	10,000000000
0,001578960	10,000000000
0,001579280	12,000000000
0,001579600	13,000000000
0,001579920	13,000000000
0,001580240	12,000000000
0,001580560	15,000000000
0,001580880	15,000000000
0,001581200	17,000000000
0,001581520	18,000000000
0,001581840	18,000000000
0,001582160	15,000000000
0,001582480	15,000000000
0,001582800	14,000000000
0,001583120	11,000000000
0,001583440	10,000000000
0,001583760	10,000000000
0,001584080	11,000000000
0,001584400	10,000000000
0,001584720	13,000000000
0,001585040	13,000000000
0,001585360	9,000000000
0,001585680	8,000000000
0,001586000	10,000000000
0,001586320	13,000000000
0,001586640	13,000000000
0,001586960	14,000000000
0,001587280	13,000000000
0,001587600	11,000000000
0,001587920	14,000000000
0,001588240	15,000000000
0,001588560	17,000000000
0,001588880	20,000000000
0,001589200	20,000000000
0,001589520	23,000000000
0,001589840	24,000000000
0,001590160	27,000000000
0,001590480	28,000000000
0,001590800	26,000000000
0,001591120	26,000000000
0,001591440	24,000000000
0,001591760	22,000000000
0,001592080	22,000000000
0,001592400	22,000000000
0,001592720	19,000000000
0,001593040	19,000000000
0,001593360	17,000000000
0,001593680	16,000000000
0,001594000	14,000000000
0,001594320	13,000000000
0,001594640	12,000000000
0,001594960	12,000000000
0,001595280	11,000000000
0,001595600	11,000000000
0,001595920	11,000000000
0,001596240	11,000000000
0,001596560	12,000000000
0,001596880	12,000000000
0,001597200	11,000000000
0,001597520	10,000000000
0,001597840	9,000000000
0,001598160	9,000000000
0,001598480	9,000000000
0,001598800	9,000000000
0,001599120	9,000000000
0,001599440	9,000000000
0,001599760	9,000000000
0,001600080	10,000000000
0,001600400	11,000000000
0,001600720	11,000000000
0,001601040	10,000000000
0,001601360	12,000000000
0,001601680	16,000000000
0,001602000	19,000000000
0,001602320	19,000000000
0,001602640	19,000000000
0,001602960	21,000000000
0,001603280	22,000000000
0,001603600	24,000000000
0,001603920	25,000000000
0,001604240	23,000000000
0,001604560	21,000000000
0,001604880	22,000000000
0,001605200	23,000000000
0,001605520	23,000000000
0,001605840	20,000000000
0,001606160	21,000000000
0,001606480	22,000000000
0,001606800	25,000000000
0,001607120	25,000000000
0,001607440	23,000000000
0,001607760	24,000000000
0,001608080	22,000000000
0,001608400	22,000000000
0,001608720	21,000000000
0,001609040	20,000000000
0,001609360	21,000000000
0,001609680	20,000000000
0,001610000	22,000000000
0,001610320	21,000000000
0,001610640	23,000000000
0,001610960	21,000000000
0,001611280	19,000000000
0,001611600	16,000000000
0,001611920	16,000000000
0,001612240	14,000000000
0,001612560	13,000000000
0,001612880	15,000000000
0,001613200	15,000000000
0,001613520	13,000000000
0,001613840	17,000000000
0,001614160	17,000000000
0,001614480	17,000000000
0,001614800	16,000000000
0,001615120	16,000000000
0,001615440	13,000000000
0,001615760	12,000000000
0,001616080	12,000000000
0,001616400	14,000000000
0,001616720	14,000000000
0,001617040	15,000000000
0,001617360	15,000000000
0,001617680	16,000000000
0,001618000	14,000000000
0,001618320	14,000000000
0,001618640	12,000000000
0,001618960	12,000000000
0,001619280	12,000000000
0,001619600	14,000000000
0,001619920	13,000000000
0,001620240	15,000000000
0,001620560	15,000000000
0,001620880	16,000000000
0,001621200	15,000000000
0,001621520	13,000000000
0,001621840	12,000000000
0,001622160	12,000000000
0,001622480	12,000000000
0,001622800	12,000000000
0,001623120	14,000000000
0,001623440	12,000000000
0,001623760	13,000000000
0,001624080	12,000000000
0,001624400	14,000000000
0,001624720	15,000000000
0,001625040	16,000000000
0,001625360	17,000000000
0,001625680	18,000000000
0,001626000	20,000000000
0,001626320	20,000000000
0,001626640	19,000000000
0,001626960	17,000000000
0,001627280	16,000000000
0,001627600	16,000000000
0,001627920	17,000000000
0,001628240	19,000000000
0,001628560	17,000000000
0,001628880	16,000000000
0,001629200	17,000000000
0,001629520	17,000000000
0,001629840	16,000000000
0,001630160	13,000000000
0,001630480	16,000000000
0,001630800	19,000000000
0,001631120	19,000000000
0,001631440	19,000000000
0,001631760	19,000000000
0,001632080	19,000000000
0,001632400	17,000000000
0,001632720	19,000000000
0,001633040	19,000000000
0,001633360	18,000000000
0,001633680	19,000000000
0,001634000	18,000000000
0,001634320	16,000000000
0,001634640	17,000000000
0,001634960	17,000000000
0,001635280	18,000000000
0,001635600	16,000000000
0,001635920	17,000000000
0,001636240	17,000000000
0,001636560	17,000000000
0,001636880	16,000000000
0,001637200	16,000000000
0,001637520	17,000000000
0,001637840	17,000000000
0,001638160	14,000000000
0,001638480	15,000000000
0,001638800	17,000000000
0,001639120	18,000000000
0,001639440	19,000000000
0,001639760	19,000000000
0,001640080	20,000000000
0,001640400	22,000000000
0,001640720	21,000000000
0,001641040	20,000000000
0,001641360	20,000000000
0,001641680	19,000000000
0,001642000	18,000000000
0,001642320	16,000000000
0,001642640	18,000000000
0,001642960	18,000000000
0,001643280	18,000000000
0,001643600	17,000000000
0,001643920	14,000000000
0,001644240	15,000000000
0,001644560	14,000000000
0,001644880	15,000000000
0,001645200	15,000000000
0,001645520	13,000000000
0,001645840	16,000000000
0,001646160	17,000000000
0,001646480	17,000000000
0,001646800	10,000000000
0,001647120	11,000000000
0,001647440	10,000000000
0,001647760	10,000000000
0,001648080	10,000000000
0,001648400	11,000000000
0,001648720	13,000000000
0,001649040	12,000000000
0,001649360	12,000000000
0,001649680	12,000000000
0,001650000	11,000000000
0,001650320	13,000000000
0,001650640	11,000000000
0,001650960	10,000000000
0,001651280	10,000000000
0,001651600	12,000000000
0,001651920	12,000000000
0,001652240	10,000000000
0,001652560	11,000000000
0,001652880	13,000000000
0,001653200	11,000000000
0,001653520	11,000000000
0,001653840	11,000000000
0,001654160	9,000000000
0,001654480	9,000000000
0,001654800	11,000000000
0,001655120	11,000000000
0,001655440	12,000000000
0,001655760	11,000000000
0,001656080	12,000000000
0,001656400	11,000000000
0,001656720	15,000000000
0,001657040	10,000000000
0,001657360	13,000000000
0,001657680	14,000000000
0,001658000	13,000000000
0,001658320	14,000000000
0,001658640	15,000000000
0,001658960	14,000000000
0,001659280	13,000000000
0,001659600	12,000000000
0,001659920	12,000000000
0,001660240	10,000000000
0,001660560	9,000000000
0,001660880	7,000000000
0,001661200	10,000000000
0,001661520	11,000000000
0,001661840	11,000000000
0,001662160	11,000000000
0,001662480	13,000000000
0,001662800	13,000000000
0,001663120	14,000000000
0,001663440	13,000000000
0,001663760	16,000000000
0,001664080	15,000000000
0,001664400	16,000000000
0,001664720	15,000000000
0,001665040	15,000000000
0,001665360	15,000000000
0,001665680	15,000000000
0,001666000	15,000000000
0,001666320	17,000000000
0,001666640	16,000000000
0,001666960	18,000000000
0,001667280	18,000000000
0,001667600	15,000000000
0,001667920	14,000000000
0,001668240	14,000000000
0,001668560	14,000000000
0,001668880	11,000000000
0,001669200	11,000000000
0,001669520	9,000000000
0,001669840	11,000000000
0,001670160	12,000000000
0,001670480	13,000000000
0,001670800	13,000000000
0,001671120	13,000000000
0,001671440	12,000000000
0,001671760	12,000000000
0,001672080	11,000000000
0,001672400	13,000000000
0,001672720	16,000000000
0,001673040	16,000000000
0,001673360	16,000000000
0,001673680	17,000000000
0,001674000	16,000000000
0,001674320	15,000000000
0,001674640	14,000000000
0,001674960	16,000000000
0,001675280	15,000000000
0,001675600	19,000000000
0,001675920	15,000000000
0,001676240	15,000000000
0,001676560	14,000000000
0,001676880	14,000000000
0,001677200	17,000000000
0,001677520	16,000000000
0,001677840	15,000000000
0,001678160	16,000000000
0,001678480	19,000000000
0,001678800	21,000000000
0,001679120	22,000000000
0,001679440	23,000000000
0,001679760	21,000000000
0,001680080	22,000000000
0,001680400	19,000000000
0,001680720	19,000000000
0,001681040	16,000000000
0,001681360	16,000000000
0,001681680	15,000000000
0,001682000	14,000000000
0,001682320	10,000000000
0,001682640	13,000000000
0,001682960	13,000000000
0,001683280	11,000000000
0,001683600	9,000000000
0,001683920	8,000000000
0,001684240	10,000000000
0,001684560	9,000000000
0,001684880	10,000000000
0,001685200	10,000000000
0,001685520	9,000000000
0,001685840	11,000000000
0,001686160	13,000000000
0,001686480	13,000000000
0,001686800	14,000000000
0,001687120	17,000000000
0,001687440	19,000000000
0,001687760	17,000000000
0,001688080	18,000000000
0,001688400	16,000000000
0,001688720	16,000000000
0,001689040	16,000000000
0,001689360	17,000000000
0,001689680	17,000000000
0,001690000	16,000000000
0,001690320	14,000000000
0,001690640	12,000000000
0,001690960	14,000000000
0,001691280	13,000000000
0,001691600	13,000000000
0,001691920	14,000000000
0,001692240	13,000000000
0,001692560	14,000000000
0,001692880	13,000000000
0,001693200	9,000000000
0,001693520	8,000000000
0,001693840	8,000000000
0,001694160	9,000000000
0,001694480	6,000000000
0,001694800	10,000000000
0,001695120	11,000000000
0,001695440	12,000000000
0,001695760	14,000000000
0,001696080	14,000000000
0,001696400	15,000000000
0,001696720	13,000000000
0,001697040	12,000000000
0,001697360	14,000000000
0,001697680	15,000000000
0,001698000	12,000000000
0,001698320	13,000000000
0,001698640	14,000000000
0,001698960	14,000000000
0,001699280	15,000000000
0,001699600	16,000000000
0,001699920	18,000000000
0,001700240	18,000000000
0,001700560	18,000000000
0,001700880	17,000000000
0,001701200	17,000000000
0,001701520	18,000000000
0,001701840	20,000000000
0,001702160	19,000000000
0,001702480	16,000000000
0,001702800	18,000000000
0,001703120	17,000000000
0,001703440	17,000000000
0,001703760	19,000000000
0,001704080	16,000000000
0,001704400	16,000000000
0,001704720	17,000000000
0,001705040	17,000000000
0,001705360	16,000000000
0,001705680	14,000000000
0,001706000	17,000000000
0,001706320	18,000000000
0,001706640	17,000000000
0,001706960	16,000000000
0,001707280	18,000000000
0,001707600	14,000000000
0,001707920	14,000000000
0,001708240	14,000000000
0,001708560	12,000000000
0,001708880	11,000000000
0,001709200	12,000000000
0,001709520	14,000000000
0,001709840	13,000000000
0,001710160	12,000000000
0,001710480	15,000000000
0,001710800	15,000000000
0,001711120	17,000000000
0,001711440	19,000000000
0,001711760	20,000000000
0,001712080	21,000000000
0,001712400	21,000000000
0,001712720	22,000000000
0,001713040	20,000000000
0,001713360	21,000000000
0,001713680	23,000000000
0,001714000	23,000000000
0,001714320	23,000000000
0,001714640	27,000000000
0,001714960	27,000000000
0,001715280	25,000000000
0,001715600	25,000000000
0,001715920	24,000000000
0,001716240	23,000000000
0,001716560	23,000000000
0,001716880	19,000000000
0,001717200	17,000000000
0,001717520	19,000000000
0,001717840	20,000000000
0,001718160	18,000000000
0,001718480	18,000000000
0,001718800	18,000000000
0,001719120	15,000000000
0,001719440	18,000000000
0,001719760	15,000000000
0,001720080	19,000000000
0,001720400	17,000000000
0,001720720	22,000000000
0,001721040	23,000000000
0,001721360	20,000000000
0,001721680	19,000000000
0,001722000	21,000000000
0,001722320	21,000000000
0,001722640	22,000000000
0,001722960	18,000000000
0,001723280	18,000000000
0,001723600	16,000000000
0,001723920	19,000000000
0,001724240	19,000000000
0,001724560	19,000000000
0,001724880	19,000000000
0,001725200	18,000000000
0,001725520	19,000000000
0,001725840	18,000000000
0,001726160	17,000000000
0,001726480	16,000000000
0,001726800	16,000000000
0,001727120	15,000000000
0,001727440	17,000000000
0,001727760	16,000000000
0,001728080	14,000000000
0,001728400	11,000000000
0,001728720	11,000000000
0,001729040	11,000000000
0,001729360	9,000000000
0,001729680	11,000000000
0,001730000	9,000000000
0,001730320	10,000000000
0,001730640	10,000000000
0,001730960	14,000000000
0,001731280	13,000000000
0,001731600	14,000000000
0,001731920	14,000000000
0,001732240	14,000000000
0,001732560	14,000000000
0,001732880	11,000000000
0,001733200	13,000000000
0,001733520	15,000000000
0,001733840	18,000000000
0,001734160	16,000000000
0,001734480	17,000000000
0,001734800	16,000000000
0,001735120	16,000000000
0,001735440	15,000000000
0,001735760	16,000000000
0,001736080	18,000000000
0,001736400	17,000000000
0,001736720	16,000000000
0,001737040	14,000000000
0,001737360	16,000000000
0,001737680	13,000000000
0,001738000	12,000000000
0,001738320	12,000000000
0,001738640	16,000000000
0,001738960	13,000000000
0,001739280	12,000000000
0,001739600	14,000000000
0,001739920	15,000000000
0,001740240	16,000000000
0,001740560	13,000000000
0,001740880	15,000000000
0,001741200	14,000000000
0,001741520	14,000000000
0,001741840	12,000000000
0,001742160	13,000000000
0,001742480	18,000000000
0,001742800	18,000000000
0,001743120	17,000000000
0,001743440	15,000000000
0,001743760	15,000000000
0,001744080	14,000000000
0,001744400	11,000000000
0,001744720	15,000000000
0,001745040	15,000000000
0,001745360	17,000000000
0,001745680	16,000000000
0,001746000	16,000000000
0,001746320	15,000000000
0,001746640	16,000000000
0,001746960	16,000000000
0,001747280	17,000000000
0,001747600	17,000000000
0,001747920	14,000000000
0,001748240	17,000000000
0,001748560	18,000000000
0,001748880	15,000000000
0,001749200	15,000000000
0,001749520	16,000000000
0,001749840	15,000000000
0,001750160	16,000000000
0,001750480	17,000000000
0,001750800	14,000000000
0,001751120	15,000000000
0,001751440	13,000000000
0,001751760	13,000000000
0,001752080	15,000000000
0,001752400	13,000000000
0,001752720	14,000000000
0,001753040	13,000000000
0,001753360	13,000000000
0,001753680	11,000000000
0,001754000	12,000000000
0,001754320	12,000000000
0,001754640	12,000000000
0,001754960	12,000000000
0,001755280	12,000000000
0,001755600	12,000000000
0,001755920	11,000000000
0,001756240	11,000000000
0,001756560	12,000000000
0,001756880	9,000000000
0,001757200	9,000000000
0,001757520	10,000000000
0,001757840	13,000000000
0,001758160	15,000000000
0,001758480	18,000000000
0,001758800	18,000000000
0,001759120	18,000000000
0,001759440	19,000000000
0,001759760	20,000000000
0,001760080	19,000000000
0,001760400	19,000000000
0,001760720	19,000000000
0,001761040	16,000000000
0,001761360	15,000000000
0,001761680	15,000000000
0,001762000	14,000000000
0,001762320	13,000000000
0,001762640	13,000000000
0,001762960	15,000000000
0,001763280	16,000000000
0,001763600	13,000000000
0,001763920	17,000000000
0,001764240	12,000000000
0,001764560	10,000000000
0,001764880	10,000000000
0,001765200	11,000000000
0,001765520	12,000000000
0,001765840	16,000000000
0,001766160	17,000000000
0,001766480	23,000000000
0,001766800	24,000000000
0,001767120	23,000000000
0,001767440	25,000000000
0,001767760	24,000000000
0,001768080	24,000000000
0,001768400	22,000000000
0,001768720	23,000000000
0,001769040	23,000000000
0,001769360	22,000000000
0,001769680	21,000000000
0,001770000	23,000000000
0,001770320	19,000000000
0,001770640	19,000000000
0,001770960	15,000000000
0,001771280	15,000000000
0,001771600	14,000000000
0,001771920	14,000000000
0,001772240	14,000000000
0,001772560	14,000000000
0,001772880	11,000000000
0,001773200	12,000000000
0,001773520	12,000000000
0,001773840	13,000000000
0,001774160	14,000000000
0,001774480	13,000000000
0,001774800	14,000000000
0,001775120	12,000000000
0,001775440	15,000000000
0,001775760	14,000000000
0,001776080	11,000000000
0,001776400	12,000000000
0,001776720	11,000000000
0,001777040	10,000000000
0,001777360	9,000000000
0,001777680	11,000000000
0,001778000	9,000000000
0,001778320	10,000000000
0,001778640	12,000000000
0,001778960	12,000000000
0,001779280	10,000000000
0,001779600	10,000000000
0,001779920	10,000000000
0,001780240	12,000000000
0,001780560	12,000000000
0,001780880	16,000000000
0,001781200	17,000000000
0,001781520	19,000000000
0,001781840	17,000000000
0,001782160	18,000000000
0,001782480	21,000000000
0,001782800	21,000000000
0,001783120	21,000000000
0,001783440	21,000000000
0,001783760	21,000000000
0,001784080	19,000000000
0,001784400	18,000000000
0,001784720	16,000000000
0,001785040	15,000000000
0,001785360	16,000000000
0,001785680	17,000000000
0,001786000	17,000000000
0,001786320	16,000000000
0,001786640	13,000000000
0,001786960	13,000000000
0,001787280	15,000000000
0,001787600	17,000000000
0,001787920	18,000000000
0,001788240	17,000000000
0,001788560	17,000000000
0,001788880	19,000000000
0,001789200	22,000000000
0,001789520	22,000000000
0,001789840	20,000000000
0,001790160	21,000000000
0,001790480	19,000000000
0,001790800	18,000000000
0,001791120	17,000000000
0,001791440	16,000000000
0,001791760	15,000000000
0,001792080	13,000000000
0,001792400	13,000000000
0,001792720	14,000000000
0,001793040	12,000000000
0,001793360	14,000000000
0,001793680	14,000000000
0,001794000	15,000000000
0,001794320	16,000000000
0,001794640	16,000000000
0,001794960	17,000000000
0,001795280	15,000000000
0,001795600	12,000000000
0,001795920	11,000000000
0,001796240	11,000000000
0,001796560	13,000000000
0,001796880	13,000000000
0,001797200	11,000000000
0,001797520	9,000000000
0,001797840	9,000000000
0,001798160	9,000000000
0,001798480	8,000000000
0,001798800	11,000000000
0,001799120	10,000000000
0,001799440	14,000000000
0,001799760	15,000000000
0,001800080	16,000000000
0,001800400	16,000000000
0,001800720	15,000000000
0,001801040	16,000000000
0,001801360	17,000000000
0,001801680	17,000000000
0,001802000	16,000000000
0,001802320	16,000000000
0,001802640	19,000000000
0,001802960	19,000000000
0,001803280	18,000000000
0,001803600	18,000000000
0,001803920	18,000000000
0,001804240	15,000000000
0,001804560	12,000000000
0,001804880	12,000000000
0,001805200	12,000000000
0,001805520	12,000000000
0,001805840	13,000000000
0,001806160	12,000000000
0,001806480	15,000000000
0,001806800	13,000000000
0,001807120	13,000000000
0,001807440	12,000000000
0,001807760	12,000000000
0,001808080	14,000000000
0,001808400	19,000000000
0,001808720	20,000000000
0,001809040	18,000000000
0,001809360	17,000000000
0,001809680	17,000000000
0,001810000	21,000000000
0,001810320	22,000000000
0,001810640	19,000000000
0,001810960	19,000000000
0,001811280	20,000000000
0,001811600	22,000000000
0,001811920	21,000000000
0,001812240	20,000000000
0,001812560	20,000000000
0,001812880	23,000000000
0,001813200	24,000000000
0,001813520	23,000000000
0,001813840	16,000000000
0,001814160	16,000000000
0,001814480	15,000000000
0,001814800	15,000000000
0,001815120	20,000000000
0,001815440	21,000000000
0,001815760	21,000000000
0,001816080	26,000000000
0,001816400	28,000000000
0,001816720	23,000000000
0,001817040	21,000000000
0,001817360	19,000000000
0,001817680	18,000000000
0,001818000	16,000000000
0,001818320	15,000000000
0,001818640	12,000000000
0,001818960	16,000000000
0,001819280	15,000000000
0,001819600	14,000000000
0,001819920	12,000000000
0,001820240	11,000000000
0,001820560	10,000000000
0,001820880	8,000000000
0,001821200	8,000000000
0,001821520	8,000000000
0,001821840	8,000000000
0,001822160	7,000000000
0,001822480	7,000000000
0,001822800	7,000000000
0,001823120	9,000000000
0,001823440	11,000000000
0,001823760	11,000000000
0,001824080	14,000000000
0,001824400	16,000000000
0,001824720	16,000000000
0,001825040	18,000000000
0,001825360	18,000000000
0,001825680	18,000000000
0,001826000	18,000000000
0,001826320	18,000000000
0,001826640	16,000000000
0,001826960	19,000000000
0,001827280	16,000000000
0,001827600	15,000000000
0,001827920	17,000000000
0,001828240	14,000000000
0,001828560	15,000000000
0,001828880	14,000000000
0,001829200	16,000000000
0,001829520	17,000000000
0,001829840	16,000000000
0,001830160	16,000000000
0,001830480	14,000000000
0,001830800	14,000000000
0,001831120	13,000000000
0,001831440	13,000000000
0,001831760	15,000000000
0,001832080	15,000000000
0,001832400	13,000000000
0,001832720	13,000000000
0,001833040	12,000000000
0,001833360	16,000000000
0,001833680	17,000000000
0,001834000	18,000000000
0,001834320	19,000000000
0,001834640	19,000000000
0,001834960	20,000000000
0,001835280	21,000000000
0,001835600	21,000000000
0,001835920	20,000000000
0,001836240	21,000000000
0,001836560	21,000000000
